Time,BAFU_2484_PegelPneumatik
2021-07-23T11:10:00Z,447.625
2021-07-23T11:20:00Z,447.623
2021-07-23T11:30:00Z,447.622
2021-07-23T11:40:00Z,447.621
2021-07-23T11:50:00Z,447.619
2021-07-23T12:00:00Z,447.618
2021-07-23T12:10:00Z,447.617
2021-07-23T12:20:00Z,447.615
2021-07-23T12:30:00Z,447.614
2021-07-23T12:40:00Z,447.613
2021-07-23T12:50:00Z,447.612
2021-07-23T13:00:00Z,447.611
2021-07-23T13:10:00Z,447.61
2021-07-23T13:20:00Z,447.609
2021-07-23T13:30:00Z,447.608
2021-07-23T13:40:00Z,447.607
2021-07-23T13:50:00Z,447.606
2021-07-23T14:00:00Z,447.604
2021-07-23T14:10:00Z,447.603
2021-07-23T14:20:00Z,447.603
2021-07-23T14:30:00Z,447.601
2021-07-23T14:40:00Z,447.601
2021-07-23T14:50:00Z,447.6
2021-07-23T15:00:00Z,447.599
2021-07-23T15:10:00Z,447.598
2021-07-23T15:20:00Z,447.598
2021-07-23T15:30:00Z,447.598
2021-07-23T15:40:00Z,447.597
2021-07-23T15:50:00Z,447.597
2021-07-23T16:00:00Z,447.596
2021-07-23T16:10:00Z,447.595
2021-07-23T16:20:00Z,447.595
2021-07-23T16:30:00Z,447.593
2021-07-23T16:40:00Z,447.592
2021-07-23T16:50:00Z,447.592
2021-07-23T17:00:00Z,447.591
2021-07-23T17:10:00Z,447.59
2021-07-23T17:20:00Z,447.589
2021-07-23T17:30:00Z,447.589
2021-07-23T17:40:00Z,447.588
2021-07-23T17:50:00Z,447.588
2021-07-23T18:00:00Z,447.587
2021-07-23T18:10:00Z,447.587
2021-07-23T18:20:00Z,447.587
2021-07-23T18:30:00Z,447.586
2021-07-23T18:40:00Z,447.586
2021-07-23T18:50:00Z,447.586
2021-07-23T19:00:00Z,447.586
2021-07-23T19:10:00Z,447.585
2021-07-23T19:20:00Z,447.585
2021-07-23T19:30:00Z,447.585
2021-07-23T19:40:00Z,447.585
2021-07-23T19:50:00Z,447.584
2021-07-23T20:00:00Z,447.583
2021-07-23T20:10:00Z,447.583
2021-07-23T20:20:00Z,447.583
2021-07-23T20:30:00Z,447.582
2021-07-23T20:40:00Z,447.581
2021-07-23T20:50:00Z,447.581
2021-07-23T21:00:00Z,447.58
2021-07-23T21:10:00Z,447.58
2021-07-23T21:20:00Z,447.579
2021-07-23T21:30:00Z,447.578
2021-07-23T21:40:00Z,447.578
2021-07-23T21:50:00Z,447.577
2021-07-23T22:00:00Z,447.577
2021-07-23T22:10:00Z,447.576
2021-07-23T22:20:00Z,447.575
2021-07-23T22:30:00Z,447.574
2021-07-23T22:40:00Z,447.573
2021-07-23T22:50:00Z,447.573
2021-07-23T23:00:00Z,447.573
2021-07-23T23:10:00Z,447.572
2021-07-23T23:20:00Z,447.571
2021-07-23T23:30:00Z,447.571
2021-07-23T23:40:00Z,447.57
2021-07-23T23:50:00Z,447.569
2021-07-24T00:00:00Z,447.569
2021-07-24T00:10:00Z,447.568
2021-07-24T00:20:00Z,447.568
2021-07-24T00:30:00Z,447.567
2021-07-24T00:40:00Z,447.567
2021-07-24T00:50:00Z,447.566
2021-07-24T01:00:00Z,447.565
2021-07-24T01:10:00Z,447.565
2021-07-24T01:20:00Z,447.564
2021-07-24T01:30:00Z,447.563
2021-07-24T01:40:00Z,447.563
2021-07-24T01:50:00Z,447.562
2021-07-24T02:00:00Z,447.562
2021-07-24T02:10:00Z,447.561
2021-07-24T02:20:00Z,447.56
2021-07-24T02:30:00Z,447.56
2021-07-24T02:40:00Z,447.559
2021-07-24T02:50:00Z,447.559
2021-07-24T03:00:00Z,447.558
2021-07-24T03:10:00Z,447.558
2021-07-24T03:20:00Z,447.556
2021-07-24T03:30:00Z,447.555
2021-07-24T03:40:00Z,447.555
2021-07-24T03:50:00Z,447.554
2021-07-24T04:00:00Z,447.553
2021-07-24T04:10:00Z,447.552
2021-07-24T04:20:00Z,447.552
2021-07-24T04:30:00Z,447.551
2021-07-24T04:40:00Z,447.551
2021-07-24T04:50:00Z,447.55
2021-07-24T05:00:00Z,447.549
2021-07-24T05:10:00Z,447.549
2021-07-24T05:20:00Z,447.549
2021-07-24T05:30:00Z,447.548
2021-07-24T05:40:00Z,447.547
2021-07-24T05:50:00Z,447.546
2021-07-24T06:00:00Z,447.546
2021-07-24T06:10:00Z,447.545
2021-07-24T06:20:00Z,447.543
2021-07-24T06:30:00Z,447.543
2021-07-24T06:40:00Z,447.542
2021-07-24T06:50:00Z,447.541
2021-07-24T07:00:00Z,447.54
2021-07-24T07:10:00Z,447.539
2021-07-24T07:20:00Z,447.539
2021-07-24T07:30:00Z,447.538
2021-07-24T07:40:00Z,447.538
2021-07-24T07:50:00Z,447.537
2021-07-24T08:00:00Z,447.536
2021-07-24T08:10:00Z,447.535
2021-07-24T08:20:00Z,447.534
2021-07-24T08:30:00Z,447.533
2021-07-24T08:40:00Z,447.532
2021-07-24T08:50:00Z,447.532
2021-07-24T09:00:00Z,447.531
2021-07-24T09:10:00Z,447.53
2021-07-24T09:20:00Z,447.53
2021-07-24T09:30:00Z,447.529
2021-07-24T09:40:00Z,447.529
2021-07-24T09:50:00Z,447.527
2021-07-24T10:00:00Z,447.527
2021-07-24T10:10:00Z,447.525
2021-07-24T10:20:00Z,447.525
2021-07-24T10:30:00Z,447.523
2021-07-24T10:40:00Z,447.522
2021-07-24T10:50:00Z,447.522
2021-07-24T11:00:00Z,447.521
2021-07-24T11:10:00Z,447.521
2021-07-24T11:20:00Z,447.52
2021-07-24T11:30:00Z,447.519
2021-07-24T11:40:00Z,447.518
2021-07-24T11:50:00Z,447.517
2021-07-24T12:00:00Z,447.516
2021-07-24T12:10:00Z,447.515
2021-07-24T12:20:00Z,447.514
2021-07-24T12:30:00Z,447.513
2021-07-24T12:40:00Z,447.513
2021-07-24T12:50:00Z,447.512
2021-07-24T13:00:00Z,447.51
2021-07-24T13:10:00Z,447.508
2021-07-24T13:20:00Z,447.506
2021-07-24T13:30:00Z,447.505
2021-07-24T13:40:00Z,447.503
2021-07-24T13:50:00Z,447.502
2021-07-24T14:00:00Z,447.501
2021-07-24T14:10:00Z,447.5
2021-07-24T14:20:00Z,447.5
2021-07-24T14:30:00Z,447.499
2021-07-24T14:40:00Z,447.496
2021-07-24T14:50:00Z,447.492
2021-07-24T15:00:00Z,447.495
2021-07-24T15:10:00Z,447.496
2021-07-24T15:20:00Z,447.503
2021-07-24T15:30:00Z,447.505
2021-07-24T15:40:00Z,447.509
2021-07-24T15:50:00Z,447.512
2021-07-24T16:00:00Z,447.51
2021-07-24T16:10:00Z,447.512
2021-07-24T16:20:00Z,447.512
2021-07-24T16:30:00Z,447.514
2021-07-24T16:40:00Z,447.515
2021-07-24T16:50:00Z,447.516
2021-07-24T17:00:00Z,447.516
2021-07-24T17:10:00Z,447.516
2021-07-24T17:20:00Z,447.517
2021-07-24T17:30:00Z,447.517
2021-07-24T17:40:00Z,447.517
2021-07-24T17:50:00Z,447.518
2021-07-24T18:00:00Z,447.518
2021-07-24T18:10:00Z,447.518
2021-07-24T18:20:00Z,447.519
2021-07-24T18:30:00Z,447.52
2021-07-24T18:40:00Z,447.522
2021-07-24T18:50:00Z,447.523
2021-07-24T19:00:00Z,447.523
2021-07-24T19:10:00Z,447.524
2021-07-24T19:20:00Z,447.525
2021-07-24T19:30:00Z,447.526
2021-07-24T19:40:00Z,447.526
2021-07-24T19:50:00Z,447.526
2021-07-24T20:00:00Z,447.525
2021-07-24T20:10:00Z,447.526
2021-07-24T20:20:00Z,447.526
2021-07-24T20:30:00Z,447.526
2021-07-24T20:40:00Z,447.525
2021-07-24T20:50:00Z,447.525
2021-07-24T21:00:00Z,447.525
2021-07-24T21:10:00Z,447.526
2021-07-24T21:20:00Z,447.526
2021-07-24T21:30:00Z,447.526
2021-07-24T21:40:00Z,447.526
2021-07-24T21:50:00Z,447.526
2021-07-24T22:00:00Z,447.527
2021-07-24T22:10:00Z,447.526
2021-07-24T22:20:00Z,447.526
2021-07-24T22:30:00Z,447.526
2021-07-24T22:40:00Z,447.526
2021-07-24T22:50:00Z,447.526
2021-07-24T23:00:00Z,447.526
2021-07-24T23:10:00Z,447.527
2021-07-24T23:20:00Z,447.527
2021-07-24T23:30:00Z,447.526
2021-07-24T23:40:00Z,447.527
2021-07-24T23:50:00Z,447.529
2021-07-25T00:00:00Z,447.53
2021-07-25T00:10:00Z,447.53
2021-07-25T00:20:00Z,447.53
2021-07-25T00:30:00Z,447.529
2021-07-25T00:40:00Z,447.529
2021-07-25T00:50:00Z,447.529
2021-07-25T01:00:00Z,447.529
